area_code,area,item_code,item,element_code,element,year,unit,value,flag,field
351,China,2511,Wheat and products,5123,Losses,2006,1000 t,2682.0,E,losses
351,China,2511,Wheat and products,5123,Losses,2007,1000 t,2526.0,E,losses
351,China,2511,Wheat and products,5123,Losses,2008,1000 t,2927.0,E,losses
351,China,2511,Wheat and products,5123,Losses,2009,1000 t,2866.0,E,losses
351,China,2511,Wheat and products,5123,Losses,2010,1000 t,2868.0,E,losses
351,China,2511,Wheat and products,5123,Losses,2011,1000 t,3012.0,E,losses
351,China,2511,Wheat and products,5142,Food,2006,1000 t,91161.0,E,food
351,China,2511,Wheat and products,5142,Food,2007,1000 t,90137.0,E,food
351,China,2511,Wheat and products,5142,Food,2008,1000 t,88311.0,E,food
351,China,2511,Wheat and products,5142,Food,2009,1000 t,85806.0,E,food
351,China,2511,Wheat and products,5142,Food,2010,1000 t,86870.0,E,food
351,China,2511,Wheat and products,5142,Food,2011,1000 t,88194.0,E,food
96,"China, Hong Kong SAR",2511,Wheat and products,5611,Import Quantity,2006,1000 t,443.0,I,imports
96,"China, Hong Kong SAR",2511,Wheat and products,5611,Import Quantity,2007,1000 t,462.0,I,imports
96,"China, Hong Kong SAR",2511,Wheat and products,5611,Import Quantity,2008,1000 t,456.0,I,imports
96,"China, Hong Kong SAR",2511,Wheat and products,5611,Import Quantity,2009,1000 t,437.0,I,imports
96,"China, Hong Kong SAR",2511,Wheat and products,5611,Import Quantity,2010,1000 t,456.0,I,imports
96,"China, Hong Kong SAR",2511,Wheat and products,5611,Import Quantity,2011,1000 t,467.0,I,imports
96,"China, Hong Kong SAR",2511,Wheat and products,5074,Stock Variation,2006,1000 t,0.0,I,stock_variation
96,"China, Hong Kong SAR",2511,Wheat and products,5074,Stock Variation,2007,1000 t,0.0,I,stock_variation
96,"China, Hong Kong SAR",2511,Wheat and products,5074,Stock Variation,2008,1000 t,0.0,I,stock_variation
96,"China, Hong Kong SAR",2511,Wheat and products,5074,Stock Variation,2009,1000 t,0.0,I,stock_variation
96,"China, Hong Kong SAR",2511,Wheat and products,5074,Stock Variation,2010,1000 t,0.0,I,stock_variation
96,"China, Hong Kong SAR",2511,Wheat and products,5074,Stock Variation,2011,1000 t,0.0,I,stock_variation
96,"China, Hong Kong SAR",2511,Wheat and products,5911,Export Quantity,2006,1000 t,73.0,I,exports
96,"China, Hong Kong SAR",2511,Wheat and products,5911,Export Quantity,2007,1000 t,86.0,I,exports
96,"China, Hong Kong SAR",2511,Wheat and products,5911,Export Quantity,2008,1000 t,71.0,I,exports
96,"China, Hong Kong SAR",2511,Wheat and products,5911,Export Quantity,2009,1000 t,67.0,I,exports
96,"China, Hong Kong SAR",2511,Wheat and products,5911,Export Quantity,2010,1000 t,64.0,I,exports
96,"China, Hong Kong SAR",2511,Wheat and products,5911,Export Quantity,2011,1000 t,75.0,I,exports
96,"China, Hong Kong SAR",2511,Wheat and products,5301,Domestic supply quantity,2006,1000 t,370.0,I,domestic_supply
96,"China, Hong Kong SAR",2511,Wheat and products,5301,Domestic supply quantity,2007,1000 t,377.0,I,domestic_supply
96,"China, Hong Kong SAR",2511,Wheat and products,5301,Domestic supply quantity,2008,1000 t,385.0,I,domestic_supply
96,"China, Hong Kong SAR",2511,Wheat and products,5301,Domestic supply quantity,2009,1000 t,369.0,I,domestic_supply
96,"China, Hong Kong SAR",2511,Wheat and products,5301,Domestic supply quantity,2010,1000 t,392.0,I,domestic_supply
96,"China, Hong Kong SAR",2511,Wheat and products,5301,Domestic supply quantity,2011,1000 t,392.0,I,domestic_supply
96,"China, Hong Kong SAR",2511,Wheat and products,5123,Losses,2006,1000 t,1.0,I,losses
96,"China, Hong Kong SAR",2511,Wheat and products,5123,Losses,2007,1000 t,1.0,I,losses
96,"China, Hong Kong SAR",2511,Wheat and products,5123,Losses,2008,1000 t,1.0,I,losses
96,"China, Hong Kong SAR",2511,Wheat and products,5123,Losses,2009,1000 t,1.0,I,losses
96,"China, Hong Kong SAR",2511,Wheat and products,5123,Losses,2010,1000 t,1.0,I,losses
96,"China, Hong Kong SAR",2511,Wheat and products,5123,Losses,2011,1000 t,1.0,I,losses
96,"China, Hong Kong SAR",2511,Wheat and products,5142,Food,2006,1000 t,363.0,I,food
96,"China, Hong Kong SAR",2511,Wheat and products,5142,Food,2007,1000 t,370.0,I,food
96,"China, Hong Kong SAR",2511,Wheat and products,5142,Food,2008,1000 t,378.0,I,food
96,"China, Hong Kong SAR",2511,Wheat and products,5142,Food,2009,1000 t,363.0,I,food
96,"China, Hong Kong SAR",2511,Wheat and products,5142,Food,2010,1000 t,385.0,I,food
96,"China, Hong Kong SAR",2511,Wheat and products,5142,Food,2011,1000 t,378.0,I,food
128,"China, Macao SAR",2511,Wheat and products,5611,Import Quantity,2006,1000 t,28.0,I,imports
128,"China, Macao SAR",2511,Wheat and products,5611,Import Quantity,2007,1000 t,33.0,I,imports
128,"China, Macao SAR",2511,Wheat and products,5611,Import Quantity,2008,1000 t,27.0,I,imports
128,"China, Macao SAR",2511,Wheat and products,5611,Import Quantity,2009,1000 t,28.0,I,imports
128,"China, Macao SAR",2511,Wheat and products,5611,Import Quantity,2010,1000 t,30.0,I,imports
128,"China, Macao SAR",2511,Wheat and products,5611,Import Quantity,2011,1000 t,34.0,I,imports
128,"China, Macao SAR",2511,Wheat and products,5074,Stock Variation,2006,1000 t,0.0,I,stock_variation
128,"China, Macao SAR",2511,Wheat and products,5074,Stock Variation,2007,1000 t,0.0,I,stock_variation
128,"China, Macao SAR",2511,Wheat and products,5074,Stock Variation,2008,1000 t,0.0,I,stock_variation
128,"China, Macao SAR",2511,Wheat and products,5074,Stock Variation,2009,1000 t,0.0,I,stock_variation
128,"China, Macao SAR",2511,Wheat and products,5074,Stock Variation,2010,1000 t,0.0,I,stock_variation
128,"China, Macao SAR",2511,Wheat and products,5074,Stock Variation,2011,1000 t,0.0,I,stock_variation
128,"China, Macao SAR",2511,Wheat and products,5911,Export Quantity,2006,1000 t,1.0,I,exports
128,"China, Macao SAR",2511,Wheat and products,5911,Export Quantity,2007,1000 t,1.0,I,exports
128,"China, Macao SAR",2511,Wheat and products,5911,Export Quantity,2008,1000 t,1.0,I,exports
128,"China, Macao SAR",2511,Wheat and products,5911,Export Quantity,2009,1000 t,1.0,I,exports
128,"China, Macao SAR",2511,Wheat and products,5911,Export Quantity,2010,1000 t,0.0,I,exports
128,"China, Macao SAR",2511,Wheat and products,5911,Export Quantity,2011,1000 t,0.0,I,exports
128,"China, Macao SAR",2511,Wheat and products,5301,Domestic supply quantity,2006,1000 t,27.0,I,domestic_supply
128,"China, Macao SAR",2511,Wheat and products,5301,Domestic supply quantity,2007,1000 t,33.0,I,domestic_supply
128,"China, Macao SAR",2511,Wheat and products,5301,Domestic supply quantity,2008,1000 t,26.0,I,domestic_supply
128,"China, Macao SAR",2511,Wheat and products,5301,Domestic supply quantity,2009,1000 t,27.0,I,domestic_supply
128,"China, Macao SAR",2511,Wheat and products,5301,Domestic supply quantity,2010,1000 t,30.0,I,domestic_supply
128,"China, Macao SAR",2511,Wheat and products,5301,Domestic supply quantity,2011,1000 t,34.0,I,domestic_supply
128,"China, Macao SAR",2511,Wheat and products,5142,Food,2006,1000 t,23.0,I,food
128,"China, Macao SAR",2511,Wheat and products,5142,Food,2007,1000 t,26.0,I,food
128,"China, Macao SAR",2511,Wheat and products,5142,Food,2008,1000 t,22.0,I,food
128,"China, Macao SAR",2511,Wheat and products,5142,Food,2009,1000 t,26.0,I,food
128,"China, Macao SAR",2511,Wheat and products,5142,Food,2010,1000 t,29.0,I,food
128,"China, Macao SAR",2511,Wheat and products,5142,Food,2011,1000 t,29.0,I,food
41,"China, mainland",2511,Wheat and products,5511,Production,2006,1000 t,108466.0,I,production
41,"China, mainland",2511,Wheat and products,5511,Production,2007,1000 t,109298.0,I,production
41,"China, mainland",2511,Wheat and products,5511,Production,2008,1000 t,112464.0,I,production
41,"China, mainland",2511,Wheat and products,5511,Production,2009,1000 t,115115.0,I,production
41,"China, mainland",2511,Wheat and products,5511,Production,2010,1000 t,115181.0,I,production
41,"China, mainland",2511,Wheat and products,5511,Production,2011,1000 t,117410.0,I,production
41,"China, mainland",2511,Wheat and products,5611,Import Quantity,2006,1000 t,649.0,I,imports
41,"China, mainland",2511,Wheat and products,5611,Import Quantity,2007,1000 t,130.0,I,imports
41,"China, mainland",2511,Wheat and products,5611,Import Quantity,2008,1000 t,80.0,I,imports
41,"China, mainland",2511,Wheat and products,5611,Import Quantity,2009,1000 t,942.0,I,imports
41,"China, mainland",2511,Wheat and products,5611,Import Quantity,2010,1000 t,1291.0,I,imports
41,"China, mainland",2511,Wheat and products,5611,Import Quantity,2011,1000 t,1338.0,I,imports
41,"China, mainland",2511,Wheat and products,5074,Stock Variation,2006,1000 t,-2800.0,I,stock_variation
41,"China, mainland",2511,Wheat and products,5074,Stock Variation,2007,1000 t,-1148.0,I,stock_variation
41,"China, mainland",2511,Wheat and products,5074,Stock Variation,2008,1000 t,-7735.0,I,stock_variation
41,"China, mainland",2511,Wheat and products,5074,Stock Variation,2009,1000 t,-9809.0,I,stock_variation
41,"China, mainland",2511,Wheat and products,5074,Stock Variation,2010,1000 t,-6090.0,I,stock_variation
41,"China, mainland",2511,Wheat and products,5074,Stock Variation,2011,1000 t,5991.0,I,stock_variation
41,"China, mainland",2511,Wheat and products,5911,Export Quantity,2006,1000 t,1945.0,I,exports
41,"China, mainland",2511,Wheat and products,5911,Export Quantity,2007,1000 t,3636.0,I,exports
41,"China, mainland",2511,Wheat and products,5911,Export Quantity,2008,1000 t,661.0,I,exports
41,"China, mainland",2511,Wheat and products,5911,Export Quantity,2009,1000 t,570.0,I,exports
41,"China, mainland",2511,Wheat and products,5911,Export Quantity,2010,1000 t,615.0,I,exports
41,"China, mainland",2511,Wheat and products,5911,Export Quantity,2011,1000 t,693.0,I,exports
41,"China, mainland",2511,Wheat and products,5301,Domestic supply quantity,2006,1000 t,104370.0,I,domestic_supply
41,"China, mainland",2511,Wheat and products,5301,Domestic supply quantity,2007,1000 t,104645.0,I,domestic_supply
41,"China, mainland",2511,Wheat and products,5301,Domestic supply quantity,2008,1000 t,104147.0,I,domestic_supply
41,"China, mainland",2511,Wheat and products,5301,Domestic supply quantity,2009,1000 t,105677.0,I,domestic_supply
41,"China, mainland",2511,Wheat and products,5301,Domestic supply quantity,2010,1000 t,109768.0,I,domestic_supply
41,"China, mainland",2511,Wheat and products,5301,Domestic supply quantity,2011,1000 t,124045.0,I,domestic_supply
41,"China, mainland",2511,Wheat and products,5521,Feed,2006,1000 t,5600.0,I,feed
41,"China, mainland",2511,Wheat and products,5521,Feed,2007,1000 t,6850.0,I,feed
41,"China, mainland",2511,Wheat and products,5521,Feed,2008,1000 t,7200.0,I,feed
41,"China, mainland",2511,Wheat and products,5521,Feed,2009,1000 t,10979.0,I,feed
41,"China, mainland",2511,Wheat and products,5521,Feed,2010,1000 t,13944.0,I,feed
41,"China, mainland",2511,Wheat and products,5521,Feed,2011,1000 t,26709.0,I,feed
41,"China, mainland",2511,Wheat and products,5527,Seed,2006,1000 t,4130.0,I,seed
41,"China, mainland",2511,Wheat and products,5527,Seed,2007,1000 t,4100.0,I,seed
41,"China, mainland",2511,Wheat and products,5527,Seed,2008,1000 t,4400.0,I,seed
41,"China, mainland",2511,Wheat and products,5527,Seed,2009,1000 t,4690.0,I,seed
41,"China, mainland",2511,Wheat and products,5527,Seed,2010,1000 t,4690.0,I,seed
41,"China, mainland",2511,Wheat and products,5527,Seed,2011,1000 t,4690.0,I,seed
41,"China, mainland",2511,Wheat and products,5123,Losses,2006,1000 t,2665.0,I,losses
41,"China, mainland",2511,Wheat and products,5123,Losses,2007,1000 t,2509.0,I,losses
41,"China, mainland",2511,Wheat and products,5123,Losses,2008,1000 t,2911.0,I,losses
41,"China, mainland",2511,Wheat and products,5123,Losses,2009,1000 t,2849.0,I,losses
41,"China, mainland",2511,Wheat and products,5123,Losses,2010,1000 t,2851.0,I,losses
41,"China, mainland",2511,Wheat and products,5123,Losses,2011,1000 t,2994.0,I,losses
41,"China, mainland",2511,Wheat and products,5142,Food,2006,1000 t,89687.0,I,food
41,"China, mainland",2511,Wheat and products,5142,Food,2007,1000 t,88622.0,I,food
41,"China, mainland",2511,Wheat and products,5142,Food,2008,1000 t,86896.0,I,food
41,"China, mainland",2511,Wheat and products,5142,Food,2009,1000 t,84339.0,I,food
41,"China, mainland",2511,Wheat and products,5142,Food,2010,1000 t,85382.0,I,food
41,"China, mainland",2511,Wheat and products,5142,Food,2011,1000 t,86750.0,I,food
214,"China, Taiwan Province of",2511,Wheat and products,5511,Production,2006,1000 t,0.0,I,production
214,"China, Taiwan Province of",2511,Wheat and products,5511,Production,2007,1000 t,0.0,I,production
214,"China, Taiwan Province of",2511,Wheat and products,5511,Production,2008,1000 t,0.0,I,production
214,"China, Taiwan Province of",2511,Wheat and products,5511,Production,2009,1000 t,0.0,I,production
214,"China, Taiwan Province of",2511,Wheat and products,5511,Production,2010,1000 t,5.0,I,production
214,"China, Taiwan Province of",2511,Wheat and products,5511,Production,2011,1000 t,4.0,I,production
214,"China, Taiwan Province of",2511,Wheat and products,5611,Import Quantity,2006,1000 t,1067.0,I,imports
214,"China, Taiwan Province of",2511,Wheat and products,5611,Import Quantity,2007,1000 t,1435.0,I,imports
214,"China, Taiwan Province of",2511,Wheat and products,5611,Import Quantity,2008,1000 t,1101.0,I,imports
214,"China, Taiwan Province of",2511,Wheat and products,5611,Import Quantity,2009,1000 t,1305.0,I,imports
214,"China, Taiwan Province of",2511,Wheat and products,5611,Import Quantity,2010,1000 t,1214.0,I,imports
214,"China, Taiwan Province of",2511,Wheat and products,5611,Import Quantity,2011,1000 t,1442.0,I,imports
214,"China, Taiwan Province of",2511,Wheat and products,5074,Stock Variation,2006,1000 t,114.0,I,stock_variation
214,"China, Taiwan Province of",2511,Wheat and products,5074,Stock Variation,2007,1000 t,-191.0,I,stock_variation
214,"China, Taiwan Province of",2511,Wheat and products,5074,Stock Variation,2008,1000 t,22.0,I,stock_variation
214,"China, Taiwan Province of",2511,Wheat and products,5074,Stock Variation,2009,1000 t,-113.0,I,stock_variation
214,"China, Taiwan Province of",2511,Wheat and products,5074,Stock Variation,2010,1000 t,-18.0,I,stock_variation
214,"China, Taiwan Province of",2511,Wheat and products,5074,Stock Variation,2011,1000 t,-268.0,I,stock_variation
214,"China, Taiwan Province of",2511,Wheat and products,5911,Export Quantity,2006,1000 t,27.0,I,exports
214,"China, Taiwan Province of",2511,Wheat and products,5911,Export Quantity,2007,1000 t,37.0,I,exports
214,"China, Taiwan Province of",2511,Wheat and products,5911,Export Quantity,2008,1000 t,40.0,I,exports
214,"China, Taiwan Province of",2511,Wheat and products,5911,Export Quantity,2009,1000 t,34.0,I,exports
214,"China, Taiwan Province of",2511,Wheat and products,5911,Export Quantity,2010,1000 t,46.0,I,exports
214,"China, Taiwan Province of",2511,Wheat and products,5911,Export Quantity,2011,1000 t,53.0,I,exports
214,"China, Taiwan Province of",2511,Wheat and products,5301,Domestic supply quantity,2006,1000 t,1154.0,I,domestic_supply
214,"China, Taiwan Province of",2511,Wheat and products,5301,Domestic supply quantity,2007,1000 t,1207.0,I,domestic_supply
214,"China, Taiwan Province of",2511,Wheat and products,5301,Domestic supply quantity,2008,1000 t,1083.0,I,domestic_supply
214,"China, Taiwan Province of",2511,Wheat and products,5301,Domestic supply quantity,2009,1000 t,1159.0,I,domestic_supply
214,"China, Taiwan Province of",2511,Wheat and products,5301,Domestic supply quantity,2010,1000 t,1155.0,I,domestic_supply
214,"China, Taiwan Province of",2511,Wheat and products,5301,Domestic supply quantity,2011,1000 t,1125.0,I,domestic_supply
214,"China, Taiwan Province of",2511,Wheat and products,5521,Feed,2006,1000 t,49.0,I,feed
214,"China, Taiwan Province of",2511,Wheat and products,5521,Feed,2007,1000 t,67.0,I,feed
214,"China, Taiwan Province of",2511,Wheat and products,5521,Feed,2008,1000 t,49.0,I,feed
214,"China, Taiwan Province of",2511,Wheat and products,5521,Feed,2009,1000 t,62.0,I,feed
214,"China, Taiwan Province of",2511,Wheat and products,5521,Feed,2010,1000 t,57.0,I,feed
214,"China, Taiwan Province of",2511,Wheat and products,5521,Feed,2011,1000 t,68.0,I,feed
214,"China, Taiwan Province of",2511,Wheat and products,5527,Seed,2006,1000 t,0.0,I,seed
214,"China, Taiwan Province of",2511,Wheat and products,5527,Seed,2007,1000 t,0.0,I,seed
214,"China, Taiwan Province of",2511,Wheat and products,5527,Seed,2008,1000 t,0.0,I,seed
214,"China, Taiwan Province of",2511,Wheat and products,5527,Seed,2009,1000 t,0.0,I,seed
214,"China, Taiwan Province of",2511,Wheat and products,5527,Seed,2010,1000 t,0.0,I,seed
214,"China, Taiwan Province of",2511,Wheat and products,5527,Seed,2011,1000 t,0.0,I,seed
214,"China, Taiwan Province of",2511,Wheat and products,5123,Losses,2006,1000 t,16.0,I,losses
214,"China, Taiwan Province of",2511,Wheat and products,5123,Losses,2007,1000 t,16.0,I,losses
214,"China, Taiwan Province of",2511,Wheat and products,5123,Losses,2008,1000 t,15.0,I,losses
214,"China, Taiwan Province of",2511,Wheat and products,5123,Losses,2009,1000 t,16.0,I,losses
214,"China, Taiwan Province of",2511,Wheat and products,5123,Losses,2010,1000 t,16.0,I,losses
214,"China, Taiwan Province of",2511,Wheat and products,5123,Losses,2011,1000 t,18.0,I,losses
214,"China, Taiwan Province of",2511,Wheat and products,5142,Food,2006,1000 t,1088.0,I,food
214,"China, Taiwan Province of",2511,Wheat and products,5142,Food,2007,1000 t,1119.0,I,food
214,"China, Taiwan Province of",2511,Wheat and products,5142,Food,2008,1000 t,1014.0,I,food
214,"China, Taiwan Province of",2511,Wheat and products,5142,Food,2009,1000 t,1078.0,I,food
214,"China, Taiwan Province of",2511,Wheat and products,5142,Food,2010,1000 t,1073.0,I,food
214,"China, Taiwan Province of",2511,Wheat and products,5142,Food,2011,1000 t,1038.0,I,food
44,Colombia,2511,Wheat and products,5511,Production,2006,1000 t,26.0,I,production
44,Colombia,2511,Wheat and products,5511,Production,2007,1000 t,37.0,I,production
44,Colombia,2511,Wheat and products,5511,Production,2008,1000 t,39.0,I,production
44,Colombia,2511,Wheat and products,5511,Production,2009,1000 t,24.0,I,production
44,Colombia,2511,Wheat and products,5511,Production,2010,1000 t,15.0,I,production
44,Colombia,2511,Wheat and products,5511,Production,2011,1000 t,13.0,I,production
44,Colombia,2511,Wheat and products,5611,Import Quantity,2006,1000 t,1376.0,I,imports
